subject_id,item_id,lexicality,frequency,priming,rt,correct,log_rt
subj_02,item_198,nonword,NA,NA,703.6139049512466,1,6.556229775248067
subj_02,item_199,nonword,NA,NA,559.4681149761388,1,6.326986537702946
subj_02,item_200,nonword,NA,NA,753.4202485405176,1,6.624623171111963
subj_02,item_201,nonword,NA,NA,672.9550064639791,1,6.511678472229997
subj_02,item_202,nonword,NA,NA,452.32248716938017,1,6.114395392624406
subj_02,item_203,nonword,NA,NA,737.0773826382749,1,6.602692883473047
subj_02,item_204,nonword,NA,NA,719.4487749468213,1,6.578485328444507
subj_02,item_205,nonword,NA,NA,864.3397779843375,1,6.761965953052943
subj_02,item_207,nonword,NA,NA,603.5251429654647,1,6.402787701584359
subj_02,item_208,nonword,NA,NA,594.1908629346849,1,6.387200585822909
subj_02,item_209,nonword,NA,NA,620.9858946518765,1,6.431308367749389
subj_02,item_210,nonword,NA,NA,770.2264043008976,1,6.6466845031885295
subj_02,item_211,nonword,NA,NA,545.5561046141559,1,6.3018056498729
subj_02,item_212,nonword,NA,NA,583.4841161673709,1,6.369017229706345
subj_02,item_213,nonword,NA,NA,628.4006225781113,1,6.443177897116353
subj_02,item_214,nonword,NA,NA,920.1705114067768,1,6.824558991355658
subj_02,item_215,nonword,NA,NA,590.329129150077,1,6.380680227378597
subj_02,item_216,nonword,NA,NA,945.3221910300229,1,6.851525812274836
subj_02,item_217,nonword,NA,NA,603.0255276187926,1,6.401959530190635
subj_02,item_218,nonword,NA,NA,671.1374085500046,1,6.508973897750436
subj_02,item_219,nonword,NA,NA,664.153885328538,1,6.498513877638247
subj_02,item_220,nonword,NA,NA,712.9927501809655,1,6.569471252313464
subj_02,item_221,nonword,NA,NA,638.7997932132014,1,6.4595910926294735
subj_02,item_222,nonword,NA,NA,676.9808360367081,1,6.517642965328027
subj_02,item_223,nonword,NA,NA,630.8129942343162,1,6.447009454487235
subj_02,item_224,nonword,NA,NA,597.7773183845898,1,6.393218307317699
subj_02,item_225,nonword,NA,NA,649.2787396527318,1,6.475862115489576
subj_02,item_226,nonword,NA,NA,775.4788723523571,1,6.653480738341354
subj_02,item_227,nonword,NA,NA,590.4079216855424,1,6.3808136906853115
subj_02,item_229,nonword,NA,NA,688.1576079202869,1,6.534017892977721
subj_02,item_230,nonword,NA,NA,571.3142548309885,1,6.347939416987464
subj_02,item_231,nonword,NA,NA,531.1524170573771,1,6.275049017827317
subj_02,item_232,nonword,NA,NA,798.4766947573689,1,6.68270578095158
subj_02,item_233,nonword,NA,NA,573.0338984661493,1,6.350944874591665
subj_02,item_235,nonword,NA,NA,595.8086176810953,1,6.389919504224755
subj_02,item_237,nonword,NA,NA,624.0640515154017,1,6.436253009760917
subj_02,item_238,nonword,NA,NA,538.8288862351252,1,6.289398055265285
subj_02,item_239,nonword,NA,NA,647.2547476769779,1,6.4727399537565065
subj_03,item_000,word,high,related,929.4047413296528,1,6.83454431813308
subj_03,item_001,word,high,related,590.4112481383751,1,6.380819324829671
subj_03,item_002,word,high,related,472.58041124588476,1,6.158207914985367
subj_03,item_003,word,high,related,615.175619550568,1,6.421907787286777
subj_03,item_004,word,high,related,452.2192125957155,1,6.114167045884526
subj_03,item_005,word,high,related,426.03255864142767,1,6.0545157720845895
subj_03,item_006,word,high,related,470.2973218080166,1,6.153365094288852
subj_03,item_007,word,high,related,492.7691043229729,1,6.200040716104138
subj_03,item_008,word,high,related,600.3308426137279,1,6.397480907604838
subj_03,item_009,word,high,related,508.1552974036753,1,6.230787104411214
subj_03,item_010,word,high,related,653.7534768655929,1,6.482730333706241
subj_03,item_011,word,high,related,431.1932778475099,1,6.066556430065827
subj_03,item_012,word,high,related,524.8202874230793,1,6.26305589431997
subj_03,item_013,word,high,related,560.0042369316561,1,6.327944349649959
subj_03,item_014,word,high,related,469.9205386540331,1,6.152563613717173
subj_03,item_015,word,high,related,548.1129746548293,1,6.306481423829599
subj_03,item_016,word,high,related,516.2656134150596,1,6.246621387721168
subj_03,item_017,word,high,related,448.7169327014919,1,6.1063922495141485
subj_03,item_018,word,high,related,443.51352038873523,1,6.09472828694163
subj_03,item_019,word,high,related,796.6099470428533,1,6.68036515754236
subj_03,item_020,word,high,related,520.0142281604943,1,6.253856173048249
subj_03,item_021,word,high,related,511.5878183583989,1,6.2375192585502095
subj_03,item_022,word,high,related,545.605318274083,1,6.301895854051545
subj_03,item_024,word,high,related,875.1228482353882,1,6.77436427448604
subj_03,item_025,word,high,related,454.6495551770439,1,6.119526913785968
subj_03,item_026,word,high,related,543.3074814253587,1,6.297675423801999
subj_03,item_028,word,high,related,552.2568646576029,1,6.314013272567204
subj_03,item_029,word,high,related,342.47150345052415,1,5.8361884526365255
subj_03,item_030,word,high,related,562.6202161508293,1,6.332604828845696
subj_03,item_031,word,high,related,573.4117914156727,1,6.351604117269352
subj_03,item_032,word,high,related,512.7264783476055,1,6.239742522370488
subj_03,item_033,word,high,related,429.27203151989596,1,6.062090824074672
subj_03,item_034,word,high,related,469.44002117377966,1,6.151540540058952
subj_03,item_035,word,high,related,383.4335721957587,1,5.949166391190521
subj_03,item_036,word,high,related,837.773165912833,1,6.730747378772049
subj_03,item_037,word,high,related,467.01792057045685,1,6.146367630745183
subj_03,item_038,word,high,related,545.7070056983346,1,6.302082212112959
subj_03,item_039,word,high,related,471.0520590058832,1,6.154968616583485
subj_03,item_040,word,high,unrelated,573.1922574584066,1,6.351221188288481
subj_03,item_041,word,high,unrelated,479.0808265547119,1,6.171869323373618
subj_03,item_043,word,high,unrelated,654.6732954474933,1,6.484136325624001
subj_03,item_044,word,high,unrelated,523.9743728509264,1,6.261442776352026
subj_03,item_045,word,high,unrelated,523.6566906862301,1,6.26083629915697
subj_03,item_046,word,high,unrelated,624.5087254104799,1,6.436965301302262
subj_03,item_047,word,high,unrelated,508.0220167081025,1,6.230524786615912
subj_03,item_048,word,high,unrelated,580.947747989086,1,6.364660818193242
subj_03,item_049,word,high,unrelated,456.53051106361744,1,6.123655534742646
subj_03,item_050,word,high,unrelated,475.28588273088315,1,6.163916481371331
subj_03,item_051,word,high,unrelated,808.8963315248117,1,6.695670764873077
subj_03,item_052,word,high,unrelated,461.83599819979054,1,6.135209845809089
subj_03,item_053,word,high,unrelated,545.863867446905,1,6.302369617637436
subj_03,item_054,word,high,unrelated,576.2396702980963,1,6.3565236684202056
subj_03,item_056,word,high,unrelated,546.3131637299181,1,6.303192371267173
subj_03,item_057,word,high,unrelated,565.4802385154286,1,6.337675349791606
subj_03,item_058,word,high,unrelated,576.8735801432059,1,6.35762314396387
subj_03,item_059,word,high,unrelated,845.037813362302,1,6.739381375897128
subj_03,item_060,word,high,unrelated,619.8802242181342,1,6.42952627263123
subj_03,item_061,word,high,unrelated,526.7820377601075,1,6.266786872401154
subj_03,item_062,word,high,unrelated,803.0101851174982,1,6.688367397698824
subj_03,item_063,word,high,unrelated,491.794862000869,1,6.19806168239297
subj_03,item_064,word,high,unrelated,674.4453765188068,1,6.513890688704715
subj_03,item_065,word,high,unrelated,693.0672945403539,1,6.541127100594246
subj_03,item_066,word,high,unrelated,505.99318040304314,1,6.226523191732302
subj_03,item_067,word,high,unrelated,618.4704040025723,1,6.427249339438762
subj_03,item_068,word,high,unrelated,684.8037738413475,1,6.529132335678801
subj_03,item_069,word,high,unrelated,538.8357508053526,1,6.28941079498039
subj_03,item_071,word,high,unrelated,676.4010432668041,1,6.516786159404673
subj_03,item_072,word,high,unrelated,524.0839843039488,1,6.26165194686753
subj_03,item_073,word,high,unrelated,590.8459686965388,1,6.381555355173602
subj_03,item_074,word,high,unrelated,606.5882998415113,1,6.407850306973361
subj_03,item_075,word,high,unrelated,624.9669641522994,1,6.437698790983081
subj_03,item_076,word,high,unrelated,522.6614539026386,1,6.258933938791945
subj_03,item_077,word,high,unrelated,636.687786635461,1,6.456279404548218
subj_03,item_078,word,high,unrelated,524.6208361338839,1,6.26267578477953
subj_03,item_079,word,high,unrelated,470.27565156012724,1,6.15331901546561
subj_03,item_080,word,low,related,639.1842345402121,1,6.460192729786524
subj_03,item_081,word,low,related,814.0984239114539,1,6.702081272589179
subj_03,item_082,word,low,related,608.1645237321159,1,6.410445443604678
subj_03,item_084,word,low,related,577.049416056036,1,6.357927905918992
subj_03,item_085,word,low,related,597.0739638427748,1,6.392040998252517
subj_03,item_086,word,low,related,701.7364360788263,1,6.553557886346713
subj_03,item_087,word,low,related,617.9606006921622,1,6.426424702500083
subj_03,item_088,word,low,related,688.0111717187301,1,6.53380507576478
subj_03,item_089,word,low,related,594.6934843855323,1,6.388046120515876
subj_03,item_090,word,low,related,627.6354220795075,1,6.441959459800759
subj_03,item_091,word,low,related,618.8093125127854,1,6.427797167895279
subj_03,item_092,word,low,related,634.7524766956075,1,6.453235122421378
subj_03,item_093,word,low,related,681.3142554230418,1,6.5240236614166465
subj_03,item_094,word,low,related,668.9056647905834,1,6.505643040903846
subj_03,item_095,word,low,related,518.8535934361486,1,6.251621749798044
subj_03,item_096,word,low,related,535.7540818058576,1,6.283675253187673
subj_03,item_098,word,low,related,586.0592059711125,1,6.373420818553811
subj_03,item_099,word,low,related,641.4587423749002,1,6.463744867684866
subj_03,item_100,word,low,related,602.3826984270393,1,6.400892955002574
subj_03,item_101,word,low,related,610.9895723898318,1,6.4150798925608745
subj_03,item_103,word,low,related,719.0024858277345,1,6.5778648150554515
subj_03,item_104,word,low,related,477.01646551530376,1,6.167551009192586
subj_03,item_105,word,low,related,491.9908315138632,1,6.198460081184248
subj_03,item_106,word,low,related,522.7195670906488,1,6.259045119666483
subj_03,item_107,word,low,related,764.2580982337194,1,6.638905557029778
subj_03,item_108,word,low,related,607.5234560719584,1,6.409390785287363
subj_03,item_109,word,low,related,888.2269601248543,1,6.78922729606189
subj_03,item_110,word,low,related,603.3810314862865,1,6.4025488901789425
subj_03,item_111,word,low,related,728.9777856933902,1,6.591643259244492
subj_03,item_112,word,low,related,526.5541674730139,1,6.266354208471981
subj_03,item_113,word,low,related,617.554139933756,1,6.425766740664899
subj_03,item_114,word,low,related,526.0226400512539,1,6.265344253733969
subj_03,item_115,word,low,related,457.6180601553939,1,6.126034906409583
subj_03,item_116,word,low,related,582.56844236314,1,6.367446676156676
subj_03,item_117,word,low,related,815.6898487627428,1,6.70403419541206
subj_03,item_118,word,low,related,616.221513724522,1,6.423606499095009
subj_03,item_119,word,low,related,597.9497431041067,1,6.393506708787007
subj_03,item_121,word,low,unrelated,636.511279690008,1,6.4560021392701445
subj_03,item_122,word,low,unrelated,719.553638195996,1,6.5786310728135255
subj_03,item_123,word,low,unrelated,599.7529102374127,1,6.39651775412556
subj_03,item_124,word,low,unrelated,594.6071618980676,1,6.387900955392346
subj_03,item_125,word,low,unrelated,679.239978034483,1,6.520974493739726
subj_03,item_127,word,low,unrelated,650.0322817843594,1,6.477022025940083
subj_03,item_128,word,low,unrelated,716.6171430953029,1,6.574541727408183
subj_03,item_129,word,low,unrelated,731.397331830171,1,6.594956857677688
subj_03,item_130,word,low,unrelated,535.0950178989756,1,6.2824443346758505
subj_03,item_131,word,low,unrelated,551.8586529951008,1,6.313291950072589
subj_03,item_132,word,low,unrelated,667.5672420587264,1,6.503640122367388
subj_03,item_133,word,low,unrelated,793.9921363733722,1,6.677073557386219
subj_03,item_134,word,low,unrelated,580.827409143965,1,6.364453654449358
subj_03,item_135,word,low,unrelated,687.6862150673373,1,6.533332651145009
subj_03,item_136,word,low,unrelated,573.4139052106077,1,6.351607803609728
subj_03,item_138,word,low,unrelated,605.6699248253809,1,6.4063351591721185
subj_03,item_139,word,low,unrelated,580.4244527876835,1,6.363759651045506
subj_03,item_140,word,low,unrelated,790.4099940879463,1,6.672551790695756
subj_03,item_141,word,low,unrelated,647.4026468552748,1,6.47296842992258
subj_03,item_142,word,low,unrelated,728.5986740450505,1,6.591123064706009
subj_03,item_144,word,low,unrelated,566.3388944742447,1,6.339192652509898
subj_03,item_145,word,low,unrelated,576.4431581311069,1,6.356876736636554
subj_03,item_146,word,low,unrelated,596.0550234226262,1,6.390332983982915
subj_03,item_147,word,low,unrelated,908.8798327482341,1,6.812212888241997
subj_03,item_149,word,low,unrelated,726.685853611049,1,6.588494270818346
subj_03,item_150,word,low,unrelated,605.2765969182382,1,6.405685538542451
subj_03,item_151,word,low,unrelated,752.5949546625343,1,6.62352717426035
subj_03,item_152,word,low,unrelated,703.911529728573,1,6.556652680261972
subj_03,item_153,word,low,unrelated,754.0447812437724,1,6.625451757814337
subj_03,item_154,word,low,unrelated,675.2607914338421,1,6.515098973935386
subj_03,item_155,word,low,unrelated,693.4980528189889,1,6.541748431991736
subj_03,item_156,word,low,unrelated,628.4200966685198,1,6.443208886564747
subj_03,item_157,word,low,unrelated,640.6789041683702,1,6.462528401879031
subj_03,item_158,word,low,unrelated,551.5278291579853,1,6.3126922982690195
subj_03,item_159,word,low,unrelated,606.4192949494175,1,6.407571652669937
subj_03,item_160,nonword,NA,NA,646.2729185849381,1,6.471221889155027
subj_03,item_162,nonword,NA,NA,654.6536966708823,1,6.484106388447527
subj_03,item_163,nonword,NA,NA,719.241245744882,1,6.578196830991415
subj_03,item_164,nonword,NA,NA,627.0180431642988,1,6.4409753171954245
subj_03,item_165,nonword,NA,NA,606.887460508984,1,6.408343371084419
subj_03,item_166,nonword,NA,NA,629.830829252532,1,6.445451258330305
subj_03,item_167,nonword,NA,NA,687.4045071302835,1,6.532922921173818
subj_03,item_168,nonword,NA,NA,817.7311143488988,1,6.706533571500507
subj_03,item_169,nonword,NA,NA,751.3900186946632,1,6.621924849440599
subj_03,item_170,nonword,NA,NA,718.6621498447456,1,6.577391358338354
subj_03,item_171,nonword,NA,NA,586.7845323138125,1,6.374657686537998
subj_03,item_172,nonword,NA,NA,721.5455186192382,1,6.58139546509326
subj_03,item_177,nonword,NA,NA,717.1510973145741,1,6.5752865538437355
subj_03,item_178,nonword,NA,NA,847.5450808065063,1,6.742344030531967
subj_03,item_179,nonword,NA,NA,615.5988930790312,1,6.422595603845874
subj_03,item_180,nonword,NA,NA,680.2401399435721,1,6.522445882804277
subj_03,item_181,nonword,NA,NA,662.3535623479393,1,6.495799495462511
subj_03,item_182,nonword,NA,NA,642.2103871171864,1,6.464915955796156
subj_03,item_183,nonword,NA,NA,857.4410638992975,1,6.753952446531478
subj_03,item_184,nonword,NA,NA,680.8396399178196,1,6.523326801060335
subj_03,item_185,nonword,NA,NA,597.1610266272254,1,6.392186803366752
subj_03,item_186,nonword,NA,NA,736.5507361410932,1,6.601978121705283
subj_03,item_187,nonword,NA,NA,847.0217138209289,1,6.7417263304756725
subj_03,item_188,nonword,NA,NA,685.0038213844632,1,6.529424416910114
subj_03,item_189,nonword,NA,NA,703.0478035666146,1,6.555424888882332
subj_03,item_190,nonword,NA,NA,718.5992609764239,1,6.577303846257548
subj_03,item_191,nonword,NA,NA,757.2713212216968,1,6.629721605630742
subj_03,item_192,nonword,NA,NA,679.9350699071767,1,6.521997308180506
subj_03,item_193,nonword,NA,NA,641.657731716691,1,6.464055033359462
subj_03,item_194,nonword,NA,NA,845.5614786136979,1,6.7400008784257635
subj_03,item_195,nonword,NA,NA,689.8035400466761,1,6.536406832479535
subj_03,item_196,nonword,NA,NA,701.1908196663647,1,6.552780060643013
subj_03,item_197,nonword,NA,NA,571.5794317648486,1,6.3484034617918566
subj_03,item_198,nonword,NA,NA,941.1308453270516,1,6.847082179150655
subj_03,item_199,nonword,NA,NA,611.127994586713,1,6.415306421008241
subj_03,item_200,nonword,NA,NA,606.1197864798035,1,6.407077633994098
subj_03,item_201,nonword,NA,NA,733.8674023463846,1,6.5983283615409585
subj_03,item_202,nonword,NA,NA,621.3558850755902,1,6.43190400164127
subj_03,item_203,nonword,NA,NA,588.1882564896387,1,6.377047060755064
subj_03,item_204,nonword,NA,NA,632.7353935659027,1,6.450052315106485
subj_03,item_205,nonword,NA,NA,708.9154446518384,1,6.563736259408575
subj_03,item_207,nonword,NA,NA,606.4508754629363,1,6.407623728340188
subj_03,item_208,nonword,NA,NA,749.5718138968632,1,6.619502128692262
